"id","Machine failure"
136659,0.00206388672015388
136660,0.00315588867741043
136661,0.00401002794056459
136662,0.018580550056598
136663,0.00413557553337321
136664,0.0126433287127765
136665,0.00144729652779833
136666,0.00121267963555736
136667,0.0241153355326719
136668,0.00158185924646606
136669,0.00535849779500376
136670,0.00149743930932912
136671,0.00104955632000172
136672,0.00655803633627961
136673,0.0064171286399836
136674,0.00138798930941175
136675,0.0016487157908947
136676,0.00396824603798013
136677,0.00206003967011727
136678,0.00162803051647755
136679,0.00120908381816963
136680,0.00343452045647107
136681,0.00125511374794782
136682,0.00159031853162469
136683,0.00114010833969761
136684,0.0129781548262952
136685,0.0105221221109918
136686,0.00215487875492034
136687,0.00202469356361299
136688,0.00269514658735224
136689,0.00384198582563213
136690,0.0461707431023644
136691,0.0411921107312405
136692,0.00198814417080978
136693,0.00142341808512466
136694,0.001063602609506
136695,0.00102978017939064
136696,0.00183639467575382
136697,0.00105538973157359
136698,0.00353276621268388
136699,0.00254463683370449
136700,0.0162515241356702
136701,0.00190063296659358
136702,0.00140471860585907
136703,0.0053593689756959
136704,0.00100737320929316
136705,0.00172809264962808
136706,0.0012092129840262
136707,0.00252928711511267
136708,0.00249626687087344
136709,0.00485041280127912
136710,0.00122621973222064
136711,0.00102470344485365
136712,0.00424996174098262
136713,0.00219262860928697
136714,0.00506769565494263
136715,0.00353547309080454
136716,0.00185660319574707
136717,0.010883426380635
136718,0.0170101329139408
136719,0.00649606229467445
136720,0.00177303423083535
136721,0.00308550669177176
136722,0.00124914233050406
136723,0.0198399404773558
136724,0.00126240915379262
136725,0.00168438145471339
136726,0.00140313252534034
136727,0.00555384476956637
136728,0.00119717055149448
136729,0.00146609465372209
136730,0.00344546456356134
136731,0.00722982004604464
136732,0.002150487010367
136733,0.000838765113096082
136734,0.00107214894773909
136735,0.00115717116723372
136736,0.00178969280848966
136737,0.00125355718457597
136738,0.00156675059422709
136739,0.0134842202607397
136740,0.00230687550957347
136741,0.0211275381147136
136742,0.0101105871618038
136743,0.00105067035955301
136744,0.00557498441336533
136745,0.00362971228872872
136746,0.00103861422244088
136747,0.000840341443490388
136748,0.00109906158135056
136749,0.00115050784567558
136750,0.002072871633092
136751,0.00127229764280292
136752,0.00148903438389731
136753,0.0035118138776629
136754,0.00393680443677813
136755,0.0110837596576729
136756,0.0174082934145788
136757,0.00386837523621519
136758,0.00142793836424499
136759,0.00155902899939965
136760,0.00117790531849837
136761,0.00107189877883192
136762,0.00518569566771228
136763,0.00102074837760163
136764,0.00337848908454696
136765,0.00199745749257494
136766,0.0015910870919601
136767,0.00318368972647027
136768,0.00162858797367621
136769,0.00271182703308395
136770,0.00894074889677381
136771,0.00144358964980978
136772,0.0453694188898207
136773,0.00145165129007487
136774,0.00135942552691474
136775,0.0261105268063484
136776,0.000990486619490975
136777,0.0013246158745472
136778,0.00103721020495509
136779,0.00116422541802211
136780,0.00341761411270836
136781,0.00654331500111321
136782,0.00132393814780847
136783,0.00117093825286689
136784,0.00117218174143123
136785,0.00193998732647278
136786,0.00116877060683102
136787,0.00268625245524727
136788,0.00290192590006602
136789,0.000877411936763309
136790,0.0019024280627668
136791,0.000977242314010727
136792,0.00388553661964911
136793,0.00185436228508337
136794,0.00966372046135308
136795,0.00164521397080778
136796,0.00125980812713657
136797,0.00103672037054911
136798,0.0104019136412599
136799,0.00111864706247736
136800,0.00315211007085613
136801,0.00118655118442124
136802,0.00128526955129681
136803,0.00297083355225317
136804,0.00159695007746198
136805,0.00251765670674037
136806,0.00102259401875666
136807,0.00901710217440845
136808,0.00146084835169011
136809,0.00117207991103763
136810,0.00201583417295744
136811,0.00280997304688187
136812,0.00123349855523116
136813,0.0201441176628568
136814,0.0014374006031553
136815,0.00101262048331716
136816,0.00606223499765528
136817,0.00104020510613641
136818,0.00254830661098093
136819,0.00359455529366724
136820,0.00107352508866471
136821,0.00178689649786181
136822,0.00247751091163391
136823,0.0016558298788905
136824,0.00119388174572038
136825,0.00189226683341902
136826,0.967494427415261
136827,0.00157901215269556
136828,0.00116594795734872
136829,0.00221619665739083
136830,0.00127477133599733
136831,0.00109623996750056
136832,0.0016373562890877
136833,0.0019699609861892
136834,0.955813630472144
136835,0.0090056643648108
136836,0.00231884297050007
136837,0.00112616867940043
136838,0.00138527743792045
136839,0.00194371713154433
136840,0.0119132649913618
136841,0.00303660805452847
136842,0.000978857808830005
136843,0.00116175061462339
136844,0.00106503112598125
136845,0.00251658480203564
136846,0.00622161231575359
136847,0.000994764500047082
136848,0.00103848624757514
136849,0.000920121485982457
136850,0.00176540671963621
136851,0.00163279478780747
136852,0.00186574418500869
136853,0.00279032896846872
136854,0.00470803828425761
136855,0.00111522874352097
136856,0.019105114855378
136857,0.00217077828735535
136858,0.00109753458122192
136859,0.00231398494992367
136860,0.00146340532152337
136861,0.00114839972494972
136862,0.00211648198647641
136863,0.00138604503058014
136864,0.00151574191316972
136865,0.00166678892848536
136866,0.0014113439377296
136867,0.00209595052088714
136868,0.00170196769662759
136869,0.00226979662105409
136870,0.00100743527234744
136871,0.00111328217755987
136872,0.0014740256482741
136873,0.00119386242800681
136874,0.00103622011097206
136875,0.0010643943480687
136876,0.00094866260954145
136877,0.00492443596678998
136878,0.00163496251722962
136879,0.00151773895107536
136880,0.0029923708777444
136881,0.00453555947616176
136882,0.00117896436235481
136883,0.00212035778291492
136884,0.00109310285675579
136885,0.097289768281168
136886,0.00150485469221908
136887,0.000894600413371644
136888,0.0041035812734214
136889,0.00126923979392028
136890,0.025631037691488
136891,0.00101761884641857
136892,0.00139416104583203
136893,0.00193200403513712
136894,0.00095440191878938
136895,0.00348167242945044
136896,0.00121811491342088
136897,0.00212080637333864
136898,0.00177851903327314
136899,0.000855626930001259
136900,0.00107189499122639
136901,0.00107148733084241
136902,0.00252101565996051
136903,0.00143595483095771
136904,0.0022502116090156
136905,0.00173286277930467
136906,0.00119636189147489
136907,0.00145639712062952
136908,0.00149039039360785
136909,0.00106041727441849
136910,0.00338133733770154
136911,0.00275105379339262
136912,0.0182072780134932
136913,0.007201093097671
136914,0.00127147042203127
136915,0.00303418428496061
136916,0.00111195640315772
136917,0.00166849981920161
136918,0.00125179027166578
136919,0.00129930956263148
136920,0.00227002680043201
136921,0.00289585513654492
136922,0.00130191992462912
136923,0.00153590390595162
136924,0.00173717666363932
136925,0.00186383213797873
136926,0.00168899367794475
136927,0.000933376935608535
136928,0.0011476343333003
136929,0.0442422691990016
136930,0.00519931389164946
136931,0.00265340994717767
136932,0.00123550840818056
136933,0.00168127931110896
136934,0.00236793285140862
136935,0.00116578347882944
136936,0.00148723418697076
136937,0.000977112934376389
136938,0.00102277929234426
136939,0.00105511763599216
136940,0.00893017763426946
136941,0.0262398923632775
136942,0.00152132378886237
136943,0.00153845656367553
136944,0.0395952023715378
136945,0.00283631410981536
136946,0.00136758785189588
136947,0.00157121636474242
136948,0.00505082507820508
136949,0.00294277988647761
136950,0.000974587445637968
136951,0.00269847807720806
136952,0.00148512529016322
136953,0.0375267031769728
136954,0.00121761125485717
136955,0.00146724518211663
136956,0.00127477382489954
136957,0.00201603002826943
136958,0.0020108940827324
136959,0.00118834897756651
136960,0.979858219564297
136961,0.00156930803425225
136962,0.00131029947866337
136963,0.012686378314532
136964,0.00249897504577282
136965,0.00263526573030664
136966,0.00435811643433914
136967,0.00103663653774069
136968,0.00809894262232493
136969,0.00124808111877437
136970,0.00143207838245021
136971,0.00261454206964392
136972,0.00171640530333861
136973,0.00700723167801943
136974,0.00162306038038561
136975,0.00403719191071033
136976,0.00121957828074825
136977,0.00475543186665901
136978,0.00125335009081342
136979,0.00111119632075763
136980,0.00435427210592264
136981,0.00151439731170864
136982,0.000922921603896224
136983,0.0101845259033625
136984,0.00138971605573189
136985,0.00366742632806811
136986,0.000998858638963264
136987,0.00172513212525252
136988,0.00909035847718425
136989,0.00604646694821569
136990,0.00172743001043112
136991,0.00108909502247919
136992,0.0012473847483551
136993,0.00186309800866074
136994,0.00120819020288513
136995,0.0177902302563169
136996,0.00604902121654867
136997,0.0019859858976749
136998,0.00217886063671497
136999,0.0086968275922833
137000,0.00578237953075611
137001,0.00297564342054921
137002,0.00203678632461308
137003,0.00135908415804072
137004,0.0171390293588478
137005,0.97071492322068
137006,0.00133946452024854
137007,0.0013380767011712
137008,0.00142543632426886
137009,0.0651152494680104
137010,0.00206082858192055
137011,0.00100502829454679
137012,0.0850904427611535
137013,0.0011332131190598
137014,0.00161244068413331
137015,0.00370173386422914
137016,0.00377175342813067
137017,0.0012327209090632
137018,0.00129666171706987
137019,0.00129134544840547
137020,0.00526079358714407
137021,0.0147877120705073
137022,0.00115402775611847
137023,0.00125276590079869
137024,0.00097115561318491
137025,0.00135954658584297
137026,0.0425673584396727
137027,0.00159427365143408
137028,0.0015149646774182
137029,0.00144113741458497
137030,0.0108107477489066
137031,0.00249128722384175
137032,0.00807559149207325
137033,0.00159903570584811
137034,0.00360575184790594
137035,0.0228285037514114
137036,0.00100501102652888
137037,0.975326647171696
137038,0.00107597975913948
137039,0.0013820178113041
137040,0.00116236196375515
137041,0.00213060520568214
137042,0.00182729546628291
137043,0.00147526899573585
137044,0.00129017717811244
137045,0.00158352706136695
137046,0.00098522076510917
137047,0.00131309989569075
137048,0.00387782267720202
137049,0.00245430585767318
137050,0.0027241739639072
137051,0.00189844822590443
137052,0.00209267523216705
137053,0.0015521461360189
137054,0.00102601497566874
137055,0.00126853711655666
137056,0.00401700930987314
137057,0.00131109690774238
137058,0.00121544631503309
137059,0.00331526156418657
137060,0.00143403333677882
137061,0.00134512772317876
137062,0.00141969338563703
137063,0.00203589281230215
137064,0.00114888743846526
137065,0.0103890491187534
137066,0.011110973974996
137067,0.00127496878874453
137068,0.000987850760861788
137069,0.0181703105495271
137070,0.00226688289263499
137071,0.00683947979754503
137072,0.00113353939704267
137073,0.00109331418502741
137074,0.00177791223784612
137075,0.00187154017308497
137076,0.00158827524602547
137077,0.00100786678259584
137078,0.0011417985574904
137079,0.00122407814235864
137080,0.00131785772552215
137081,0.00125753557131212
137082,0.00126168493269677
137083,0.00236085077015271
137084,0.000984816244724302
137085,0.00293592361508054
137086,0.00244559897645016
137087,0.00135943919502189
137088,0.0105056244904847
137089,0.00119278593047031
137090,0.00113451998266701
137091,0.00138386310771556
137092,0.0142506101170043
137093,0.002704119648219
137094,0.00341343467357866
137095,0.00121778058318811
137096,0.00111553894889968
137097,0.0079332881397027
137098,0.00252027367031852
137099,0.00161424026651569
137100,0.00136962210079072
137101,0.00150430426505693
137102,0.00107143838310066
137103,0.0142341063230215
137104,0.00397233091010874
137105,0.00301605809323031
137106,0.0245497617875095
137107,0.00115110319154248
137108,0.00149562039135927
137109,0.00152856760252463
137110,0.0129819105204581
137111,0.0666588475433507
137112,0.943036274544115
137113,0.00986883499498904
137114,0.00143878542878458
137115,0.00341603028726002
137116,0.00397612939960378
137117,0.00116519890530583
137118,0.00116767019374213
137119,0.00515938353804943
137120,0.0206453170024602
137121,0.00228941684040468
137122,0.00309610411456564
137123,0.00208403987228273
137124,0.0271560831297877
137125,0.00142981071867069
137126,0.00104208931343626
137127,0.000994809786973139
137128,0.000935798467010287
137129,0.0010770036297857
137130,0.00245807086580652
137131,0.00194604828683134
137132,0.00102676884563623
137133,0.0014579641330487
137134,0.00828619834607396
137135,0.0023108012999074
137136,0.000943498221450821
137137,0.00111366649653426
137138,0.00123727657013034
137139,0.00105067196984374
137140,0.00761349268244562
137141,0.00245748614792219
137142,0.00393502081595106
137143,0.00121177539899735
137144,0.00103690130565925
137145,0.00123203793606366
137146,0.00225884308731308
137147,0.00183387091075509
137148,0.0015941991590824
137149,0.00136032525075584
137150,0.00391607705017875
137151,0.00160406381385874
137152,0.0016303754992978
137153,0.0082114691164733
137154,0.00284559941989542
137155,0.00133999332124376
137156,0.00169345159403958
137157,0.0181719655944022
137158,0.0594740650317377
137159,0.0151386665354139
137160,0.00115964821759379
137161,0.00150463993586241
137162,0.00170762944783695
137163,0.00114865972935593
137164,0.00165832821051036
137165,0.00117009433041584
137166,0.00112380638673458
137167,0.00371089908960521
137168,0.000999231253770917
137169,0.00471580519402082
137170,0.00127526915455314
137171,0.00247514789808209
137172,0.00933573076917684
137173,0.00192843195093114
137174,0.00153333739091048
137175,0.00197076834688223
137176,0.00122696529582993
137177,0.00954592713878378
137178,0.00152913052031967
137179,0.00186469688721452
137180,0.00142025290236825
137181,0.00104083180010622
137182,0.00254384447868452
137183,0.00145486224591623
137184,0.00308066526010413
137185,0.00290160166111395
137186,0.000872801847248689
137187,0.00128742757951319
137188,0.00270762955973047
137189,0.00318088000039154
137190,0.00336935411798724
137191,0.0012575803170639
137192,0.0638238518726604
137193,0.00144420401000899
137194,0.00671427900417319
137195,0.0111259406319951
137196,0.0128404116329088
137197,0.0013149417298063
137198,0.00253928098527086
137199,0.00191908438406938
137200,0.00117940049797811
137201,0.00277838365957257
137202,0.00164709586482698
137203,0.00121535304294605
137204,0.00103047624905309
137205,0.0014105201414303
137206,0.00219106654091314
137207,0.00473481525817454
137208,0.00821938590907143
137209,0.00152823702539923
137210,0.00120477671645314
137211,0.0343930930534384
137212,0.106428412291214
137213,0.00180482470747667
137214,0.0015819701028136
137215,0.00555032607328708
137216,0.00184053828535511
137217,0.00167676911823132
137218,0.00407524854067548
137219,0.00134824715717862
137220,0.00186243743955605
137221,0.00207960957321609
137222,0.00403145742808374
137223,0.00163171528943983
137224,0.00101156763844292
137225,0.00139840007777776
137226,0.00109667466110989
137227,0.00281658479874464
137228,0.00895898186387385
137229,0.00188578749155823
137230,0.00102533150357962
137231,0.00127984925731819
137232,0.00195564961444169
137233,0.00210224870544403
137234,0.00176131432850215
137235,0.000928035308016866
137236,0.00178843565222185
137237,0.000987991190582968
137238,0.00155847491157733
137239,0.0030275593529133
137240,0.00148744179710762
137241,0.0164326452259832
137242,0.00200002717485806
137243,0.00354851524741966
137244,0.00644899068796885
137245,0.00413664514600544
137246,0.00362122307123002
137247,0.000939466714599498
137248,0.00119485284356775
137249,0.0149002564418457
137250,0.0013877728156056
137251,0.00166955639864044
137252,0.00218579407349361
137253,0.00106061352262686
137254,0.0011334991787401
137255,0.00377624391549638
137256,0.0113280378245935
137257,0.00184382422581325
137258,0.000970051643684813
137259,0.00164577446906547
137260,0.00229382833892761
137261,0.00131097991211471
137262,0.00253259467953112
137263,0.00193697073056584
137264,0.0131193169028315
137265,0.00180522355585026
137266,0.0012823141308829
137267,0.00512681447456243
137268,0.00208493026222329
137269,0.00132593463835723
137270,0.00115983601047161
137271,0.0036721009455254
137272,0.0420729579741194
137273,0.00141359106175823
137274,0.000914739717620197
137275,0.00184939690824697
137276,0.00187212224587896
137277,0.00704244895928008
137278,0.00100703324530048
137279,0.01818436114232
137280,0.00193224947615795
137281,0.00167174238164211
137282,0.00233967611649403
137283,0.00123596012935796
137284,0.00100090962134024
137285,0.00129816181508979
137286,0.00184614303639365
137287,0.00402510605014918
137288,0.00642737651597691
137289,0.00252933588116416
137290,0.00149998381013773
137291,0.00218521099740812
137292,0.00148777363541933
137293,0.00136585809601172
137294,0.00166822259202875
137295,0.000862850522919048
137296,0.00109110379926204
137297,0.00257993999253243
137298,0.00165048184186828
137299,0.00204211498466266
137300,0.00337074108613067
137301,0.0148740584693583
137302,0.0017389154797059
137303,0.00202754931478407
137304,0.00551105087838837
137305,0.00302903969061531
137306,0.00702573988432735
137307,0.0116994454691565
137308,0.0347338425769381
137309,0.00155596656752324
137310,0.00116287091858851
137311,0.00929578810473432
137312,0.0331538710205751
137313,0.00230956637872691
137314,0.00147171069656316
137315,0.00237684860897457
137316,0.00406323482699157
137317,0.00146297172182578
137318,0.00125312664113194
137319,0.00269981647831027
137320,0.00160977443719648
137321,0.00120145104831839
137322,0.00133868254968424
137323,0.00373860931259339
137324,0.00496438135812468
137325,0.0140075697118929
137326,0.00132565949400842
137327,0.0025488166975859
137328,0.00237719069152603
137329,0.00251735830894336
137330,0.00323399616576738
137331,0.00406770306092688
137332,0.00505681624121693
137333,0.00477297711515651
137334,0.00102690978554205
137335,0.00129966946569722
137336,0.00959631275105196
137337,0.00128604510108003
137338,0.00212035445678895
137339,0.00152029522255345
137340,0.0014635020751814
137341,0.0054436334718613
137342,0.00107929333915742
137343,0.00149204402049586
137344,0.00616159597073192
137345,0.00146138182337639
137346,0.00215441009636502
137347,0.00280022724829837
137348,0.00116518992024737
137349,0.00191005276364634
137350,0.000886294461967408
137351,0.00276947354986474
137352,0.000825057906273868
137353,0.00598903580740183
137354,0.0010651525931632
137355,0.00121762403224131
137356,0.00184889961732696
137357,0.000854309663886137
137358,0.00323713827447777
137359,0.00101539701312027
137360,0.00117605670172352
137361,0.00106818340044652
137362,0.00152119329074322
137363,0.001119303250967
137364,0.00983282966775464
137365,0.00116541729531796
137366,0.00254795339201628
137367,0.0329800146897949
137368,0.248173005844362
137369,0.00101595899758877
137370,0.00171440484867434
137371,0.0019140599578609
137372,0.00126166262072734
137373,0.00126172099461677
137374,0.00129208977596782
137375,0.0102507888531073
137376,0.00799228497951449
137377,0.00144116095100272
137378,0.00095077450891845
137379,0.816566034240521
137380,0.0109106142012406
137381,0.000897639001817956
137382,0.00153218560595973
137383,0.00705809621880813
137384,0.0389624780362472
137385,0.978719657566992
137386,0.00217942076182877
137387,0.00238416676343357
137388,0.0013021111656077
137389,0.001028664960193
137390,0.00558752841095821
137391,0.00139632533241123
137392,0.00138401334689477
137393,0.00150779741107
137394,0.00114979349189649
137395,0.001673760600282
137396,0.00188380189202362
137397,0.00132230828848851
137398,0.0010266500739067
137399,0.0216412710757798
137400,0.00116409392653224
137401,0.00129112615307771
137402,0.0105718074913974
137403,0.00434433255141715
137404,0.00387227222789224
137405,0.00135372726833762
137406,0.00176276739963911
137407,0.0016469104055886
137408,0.00308941359637252
137409,0.00195782824807454
137410,0.000906914326207762
137411,0.00117220440017998
137412,0.00111136082478424
137413,0.00219317325399739
137414,0.00285907140107526
137415,0.00142731753656079
137416,0.00160074503882722
137417,0.0177549011465143
137418,0.00133819233179448
137419,0.00788464816580917
137420,0.0036573705660454
137421,0.00120399419299758
137422,0.0013993143721073
137423,0.00270215927515782
137424,0.00181478004004492
137425,0.00115848029813365
137426,0.00360155795131064
137427,0.00216703568373319
137428,0.00220111516724111
137429,0.00131864118597968
137430,0.00195649348092219
137431,0.00111893766867828
137432,0.00110897974462436
137433,0.0023288848265574
137434,0.00544545882021389
137435,0.00148033595810624
137436,0.00118196304572859
137437,0.982421649596983
137438,0.00152501603166038
137439,0.000948947450743101
137440,0.00406150955687023
137441,0.00117128476385515
137442,0.00244971217374259
137443,0.00199580456780057
137444,0.00275972185466879
137445,0.00325345508002426
137446,0.0013399729391743
137447,0.00525735393147648
137448,0.00178794207647544
137449,0.00602185130525375
137450,0.00150307900562121
137451,0.00176582798370792
137452,0.00201911624173131
137453,0.00121327549258191
137454,0.00797602448242567
137455,0.00355989252513807
137456,0.000855299849638413
137457,0.0030229526330146
137458,0.0142603156579036
137459,0.00114093703322224
137460,0.00162656381810279
137461,0.00173147581048884
137462,0.00104295787331317
137463,0.0127084467126041
137464,0.00110890467479925
137465,0.00125153626691981
137466,0.0010228476245166
137467,0.0173742650037646
137468,0.00130138536042972
137469,0.00275648208375226
137470,0.00145190138459325
137471,0.00290810163872653
137472,0.00265102467489107
137473,0.00572278035843067
137474,0.00231340487717341
137475,0.00490150546387256
137476,0.00169860942956404
137477,0.00647669626030192
137478,0.0370152535585034
137479,0.00260654034791358
137480,0.00326552676044309
137481,0.00111297666023025
137482,0.00148994860777187
137483,0.00661401187666641
137484,0.00118828704096821
137485,0.00141937592830053
137486,0.00463228890519069
137487,0.0286875260524424
137488,0.00104186760551884
137489,0.00298390211542467
137490,0.00500976584241291
137491,0.00209806395969746
137492,0.00256655730211895
137493,0.0391375680845906
137494,0.0046405675282163
137495,0.00134622961440229
137496,0.00123344705897951
137497,0.0189296192688163
137498,0.00286511017717782
137499,0.00128243134897655
137500,0.00118390533208457
137501,0.00104450265984187
137502,0.00162744232014138
137503,0.00221784689926837
137504,0.0410357966712702
137505,0.000947968921486776
137506,0.00130179581668132
137507,0.00783020224415259
137508,0.00262004426489251
137509,0.00396975679016649
137510,0.00131001872266325
137511,0.00212420983983984
137512,0.00103112127605943
137513,0.00226825120963148
137514,0.00153694305011858
137515,0.00182208782095801
137516,0.00116644967614648
137517,0.000883731459150537
137518,0.0011498532631847
137519,0.00264117295281429
137520,0.00398852889044811
137521,0.00150890673239759
137522,0.00093364351431174
137523,0.00767432177910966
137524,0.00257919321859495
137525,0.00125262528294083
137526,0.00184238328894572
137527,0.00326731481439872
137528,0.0091528638561489
137529,0.00329503861170976
137530,0.00301513770558598
137531,0.0240431188351426
137532,0.00212049107239927
137533,0.00174199651603764
137534,0.0059763335164222
137535,0.0049636970707473
137536,0.00713006707076408
137537,0.980710257323914
137538,0.00460349158168203
137539,0.00106637276024048
137540,0.0217759363059204
137541,0.00177666317192024
137542,0.00123080398694829
137543,0.00443369024032784
137544,0.000983173530525773
137545,0.00171213682515208
137546,0.000965801444120902
137547,0.00109891321432499
137548,0.00159150119079027
137549,0.0010545971190037
137550,0.00122336485802683
137551,0.00273216602988634
137552,0.00122362459525335
137553,0.00115733505778694
137554,0.016392797014431
137555,0.00116478906706502
137556,0.0027474924581048
137557,0.00256218783954755
137558,0.00103777874652769
137559,0.00427282558877004
137560,0.00149337621225157
137561,0.00188613323365826
137562,0.00371485389276578
137563,0.0010072774325718
137564,0.00165489832879812
137565,0.00325405672880241
137566,0.00129878519194019
137567,0.00124883433055481
137568,0.00102048448213604
137569,0.00112644082091337
137570,0.00137717348613724
137571,0.00124911249961467
137572,0.0015762125157734
137573,0.0324590995945575
137574,0.0132796583324795
137575,0.0088749231521391
137576,0.00138768814109604
137577,0.00163646055393235
137578,0.00103223307949162
137579,0.000977295406551382
137580,0.00269931622942624
137581,0.00140648712685551
137582,0.00186141081680694
137583,0.00151388467771558
137584,0.00101047151234288
137585,0.00110297179837897
137586,0.00279811859220875
137587,0.0158321725556437
137588,0.00122998735717144
137589,0.00713881739400195
137590,0.00393323172339915
137591,0.00671833278629078
137592,0.00110679565885131
137593,0.00181767167362712
137594,0.00259410692447062
137595,0.00251748495878654
137596,0.00470348189388746
